user,text,created_at 
vpb23,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
laviniandolini,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
HeleaneL,"É desaconselhável manter barba durante pandemia de COVID 19
.
.

De acordo com estudo elaborado pelo Centro para o Controle e Prevenção de Doenças (CDC), nos Estados Unidos, não é aconselhável que homens mantenham… https://t.co/aXKNV2dj59",2020-03-20
DricaC2,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
TainanFreitas_,"Quarentena Covid-19, 5° dia: https://t.co/HfdhMhNcSJ",2020-03-20
pohasapataoo,"RT @bielsiqueiraRJ: “Fiquem tranquilos , nosso governo está pronto para enfrentar o coronavírus”

O governo:

COVID-19 #NaQuarentenaEu #vir…",2020-03-20
marisascruz,"@AlephWie esqueceu ou nada leu que COVID-9 atacava mais os idosos, que População Idosa no Brasil é Grande, maioria sem Vida Saudável então não poderia ser levado na brincadeira.",2020-03-20
drxmaria,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
inflaviojr,RT @startupdareal: O prédio que eu moro enviou um aviso dizendo que liberou a equipe de limpeza por causa do COVID-19 e que os moradores de…,2020-03-20
Alanzinho222,"RT @vilaidealofc: BOM DIA RAPAZIADA, EM VIRTUDE AO NOVO (COVID-19), MAIS CONHECIDO COMO CORONAVÍRUS, VENHO POR MEIO DESTA NOTA, INFORMAR QU…",2020-03-20
haroquinhas08,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
S12Carvalho,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
groverzin,"RT @jnascim: GRAVE: Governo corta 158 mil do Bolsa Família em meio a #COVID19; 61% são do Nordeste, por @carlosmadeiro via @UOLNoticias @UO…",2020-03-20
lwrxn_,"RT @jovensreacinhas: Chineses com covid-19 no Brasil: 0

Casos de covid-19 entre a comitiva do Bozo: 18

Chineses dizendo que o vírus é men…",2020-03-20
OportunidadesO1,"RT @ROBOLSOMOROIII: Prendeu o medico que tentou alertar sobre o COVID-19.

Consequência ?

9115 MORTES !
9115 MORTES ! 
9115 MORTES !
9115…",2020-03-20
Rondonviaria,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Poli4n4342,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
mykaMARAVILHOSA,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
2xMiniLyce,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
montemor,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
meninobrv,"Eu não aguento mais a minha mãe falando sobre o covid19. Dorme falando, acorda falando, passa o dia falando. Capaz dela pegar a doença pela força do pensamento, porque porra.",2020-03-20
diegoengelmann,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
GabrielCari,RT @Carolborgess3: COVID por favor saia do meu país atividade EAD não é pra mim,2020-03-20
klaudioRn,RT @brasil247: Filipe Martins é o 22º da comitiva de Bolsonaro com covid-19 e Planalto perde controle de casos https://t.co/L4caSCcZAw,2020-03-20
santxjuh,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
CristinaCaetan0,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
Consagrada5,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Uspinhal,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
oatila,"Tenho que desenhar com o vídeo do @canalpeixebabel dos casos por dia na China. A China travou Wuhan com 1300 casos e todos os 80 mil casos em vermelho aconteceram depois. Não foi quarentena, foi lockdown completo. Acha que demoraram pra agir? A COVID-19 é que espalha rápido https://t.co/fnmq1x8yhD",2020-03-20
MaartinsMatheus,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
sammyzinhax,"RT @joyceluzzz: Utilidade pública: 

Se você mora em Brasília e está com os sintomas do covid-19  ligue no número 199 ( portal Corona vírus…",2020-03-20
FicaAngell,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
afvjunior,"Quem foi que disse que a gente não usa terno no home office também?

Vai um cafezinho aí?

#quarentena #covid19 #corona #coronavirus #café #coffee #ficaemcasa #homeoffice #home https://t.co/2YMf6jklaZ",2020-03-20
__Assis_Davi_,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
itsaboutingrid,"Atualizaçao da minha empresa relacionado ao covid-19:

Teve uma paralisação pelos próprios funcionarios que tem que trabalhar em Pernambuco, porque lá nao tinha, álcool, máscara nem um tipo de cuidado.

Deu reflexo aqui em SP. A diretoria junto o presidente da empresa +",2020-03-20
rayzes__,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
vasilmikolajov1,RT @tvi24pt: Covid-19: Portugal registou a maior subida desde o primeiro caso https://t.co/MmW13ugTPG,2020-03-20
SheldonFDP,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
matheuspinha43,"RT @ROBOLSOMOROIII: Prendeu o medico que tentou alertar sobre o COVID-19.

Consequência ?

9115 MORTES !
9115 MORTES ! 
9115 MORTES !
9115…",2020-03-20
aiudam_e,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
tialilucas,RT @TheInterceptBr: O tamanho da tragédia da #covid19 aqui dependerá do governo e de como a população irá respeitar as recomendações. “A po…,2020-03-20
News_Coments,"@pefabiodemelo SITUAÇÃO 2 
em época de pandemia, campanhas de informação  e resguardo contra disseminação do vírus COVID19 o Daniel faz isso ?
Apos tomar iogurte (patrocinador) o Daniel limpa boca na rede, onde todos usam e tbm o pessoal da produção externa tem contato?
https://t.co/a5TJAInOPw",2020-03-20
OPauloAlmeida,"RT @404johnny: Andamos aqui a fazer quarentena, qd afinal basta correr e soar bastante para prevenir o covid-19.. 🤦‍♂️",2020-03-20
pouxabia,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
gabepapao,"Tenho familiar com câncer no 8° andar do São Lucas da @PUCRS e advinhem? Colocaram um paciente com #covid19 no mesmo andar em isolamento. Não suficiente, apareceu outro com suspeita. Os técnicos que os atendem são os mesmos que foram atender mina sogra (...)",2020-03-20
diegomendes89,RT @UOLNoticias: Governo corta 158 mil do Bolsa Família em meio a covid-19; 61% são do NE https://t.co/SzFPp3WEZv,2020-03-20
laleska_comuns,"RT @xicosa: Crônica da crueldade sem limite!!!
Governo corta 158 mil do Bolsa Família em meio a covid-19; 61% são do NE @UOLNoticias @UOL h…",2020-03-20
JoaoBorgesReal_,"RT @pfofocalizando: Di Ferrero comemora recuperação do Covid-19: ""Curado""

https://t.co/JVWuiXXCwO https://t.co/luf2uqM3z6",2020-03-20
SaitamaJack,"RT @profjuj: Juliano, professor. Qual a sua opinião sobre o “COVID-19”? 

não aprovo, mas respeito.",2020-03-20
2thehell,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
FernandoBarcelo,"Mundo: “Evite aglomerações”
Brasil: Protesto contra Corona Vírus 
.

#Covid_19 #coronavirusnobrasil #coronavirus https://t.co/k0ELbfcLRb",2020-03-20
margaridascc,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Emmanoel_1902,"RT @bbcbrasil: Covid-19, gripe, resfriado, rinite alérgica.... 🤧

Sim, há semelhanças. Mas é preciso entender as diferenças entre a doença…",2020-03-20
raphaelrds,RT @Carolborgess3: COVID por favor saia do meu país atividade EAD não é pra mim,2020-03-20
ericasc08,"RT @JAvida11: NÃO ABRAM A APLICAÇÃO ""COVID19 TRACKER"", POIS BLOQUEIA A MAIOR PARTE DOS TELEMÓVEIS. PERDE-SE TUDO E PEDEM DINHEIRO PARA DEIX…",2020-03-20
JIOVANIQUADROS,@DouglasGarcia @carteiroreaca Aeeehhh estou aciosamente aguardando a revelação. Covid a ela apresentar o holerites kkkk,2020-03-20
paularklein,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
pffrk,RT @samydana: Bolsa reflete expectativa - quando ela sobe quer dizer que a expectativas sobre os impactos do covid mudaram de forma positiv…,2020-03-20
PR1NCEJK,RT @plokhoylev: covid 19? desculpa eu entendi convite pra ficar de love,2020-03-20
rodrigodoceu,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
andrepereirabar,"RT @CustodioDias: Ainda não se descobriu o remédio para a cura do Covid-19, mas, agora, sabemos que BEBER álcool em gel, faz as pessoas fal…",2020-03-20
Sarinha2711,"RT @UNICRio: Apenas 60 dias após a sequência genética da #COVID19 ser compartilhada pela China, o primeiro teste de vacina foi iniciado, di…",2020-03-20
mdojunior,"RT @anvisa_oficial: Diante das notícias sobre uso de medicamentos que contêm hidroxicloroquina e cloroquina para tratar a Covid-19, a Anvis…",2020-03-20
WheeinMooMoo,"Verdade verdadeira! 
Agora supermercado, lojas, farmácias tudo já tinha que ter restringido a compra por pessoa né
Sei lá dois/três por pessoa
Quando é promoção vivem colocando limite 
#CoronavirusPlantao 
#COVID19 
#coronavirus 
#coronavirusbrasil 
#FicaEmCasaCaralho",2020-03-20
_AnaaSanntos,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
MarinaA53717212,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
JoelPsic,"RT @MajorVitorHugo: Diante do avanço da crise do COVID-19, o calendário eleitoral desse ano deve ser modificado? Muitas demandas começam a…",2020-03-20
FenandaLisboa,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
beacrvg,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Carlosdireita1,RT @MauricioCostaRS: O laboratório que no ano passado identificou o Covid-19 como patógeno altamente contagioso foi ordenado pelas autorida…,2020-03-20
HiagoAlmeidaa,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
0Lake4,"RT @aldemirrn: Diário Oficial do Estado do Rio Grande do Norte sai hoje c várias medidas de enfrentamento a crise do #COVIDー19 , dentre ela…",2020-03-20
Lana_Jauregz,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
noirsense,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
vegano_canibal,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
leeorosaa,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
AngelJapa6,"RT @pablovillaca: Enquanto isso, no Brasil, o Ministério da Saúde anunciou que não vai mais divulgar os números de casos suspeitos de COVID…",2020-03-20
QuaseSensata,"RT @jnascim: GRAVE: Governo corta 158 mil do Bolsa Família em meio a #COVID19; 61% são do Nordeste, por @carlosmadeiro via @UOLNoticias @UO…",2020-03-20
larileidens,"Amigos advogados, gostaria de saber qual o procedimento a ser seguido quando somos ameaçados de morte, pq esse cara aqui tá querendo me matar (de covid-19), pra salvar a amiguinha dele (economia) https://t.co/ERsXTxhoYP",2020-03-20
CarmemDal,"RT @OPASOMSBrasil: Manter as mãos limpas ajuda a reduzir a propagação de doenças como a COVID-19.

Por isso, lave suas 👐 frequentemente com…",2020-03-20
Bandeirajus,"RT @jnascim: GRAVE: Governo corta 158 mil do Bolsa Família em meio a #COVID19; 61% são do Nordeste, por @carlosmadeiro via @UOLNoticias @UO…",2020-03-20
kayronsan,"Curiosidades sobre o Outono e como ele pode afetar o surto do covid-19 no Hemisfério Sul🍁

Segue a thread; https://t.co/HgU6f97uP5",2020-03-20
paesamalia,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
imortal_do_sul,"* URGENTE *

Pessoal. 

Se receber um e-mail escrito COVID-19 não abram. É vírus.

Eu já atualizei meu AVAST.",2020-03-20
nerialba20,"RT @marivarella: Apesar de Bolsonaro dizer em live q o general Heleno está bem e fazendo bicicleta, não subestimem a #COVID19. O atendiment…",2020-03-20
RafaelVitorRK,Ou eu mato o tédio ou ele me mata ! Até no game rola uma proteção contra  o covid maladeza https://t.co/5UhCmABxy4,2020-03-20
Pedrin_da_fml,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
lhamadopagode,"RT @oatila: Assim como a paciente 31 da Coréia do Sul, boa parte dos casos de COVID-19 no Uruguai começaram com 1 pessoa. Ela veio com coro…",2020-03-20
liradeliraa,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
669JIMIN,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
seligaparaiba,FALA PARAÍBA: Mortos por Covid-19 são 10 mil com 224 mil infecta... https://t.co/gUJ63eK8lr,2020-03-20
Larissa37244101,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
popocba,RT @mausantos45: Alguém interdite essa criatura... Relativizando a morte... Desinformado o perigo do COVID-19. #CoronavirusPlantao #coronav…,2020-03-20
_Zamiliano,"Acho interessantíssimo as pessoas indignadas com Bolsonaro por ter ido aos protestos do dia 15 e ter colocado pessoas em risco de saúde pelo Covid-19.

O problema central é só o Covid... apoiar o fechamento do congresso e do STF é super ok.",2020-03-20
LostinEmergency,"RT @carapanarana: O COVARDE-17 vai acabar fazendo mais vítimas que o COVID-19.

https://t.co/QYdc5k9l55",2020-03-20
SiilvaSuelen,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
adambarbossa,"Parece que o Covid-19 vai matar as pessoas de carência tb

1 assinatura",2020-03-20
sje4hh,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
guipedro13,RT @nikolas_dm: Prefeito de Wuhan admitiu ter escondido dados sobre o COVID-19. Cientistas chineses destruíram prova de vírus em Dezembro.…,2020-03-20
gazetadoestado,Anvisa aprova oito testes rápidos para Covid-19 https://t.co/xepEQEsxg0,2020-03-20
ThaisCristinaa_,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
NayaraAzeved0,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
RACAB_92FM,Sobe para 6 as vítimas mortais pelo Covid-19 https://t.co/w8THJYjCz7,2020-03-20
_loreliima,"RT @marquin_py: Boa noite.
Se você tem avô, avó, mãe e pai idosos, por favor os conscientize sobre a importância d se prevenir da COVID-19.…",2020-03-20
warllockorapper,"corona é a família
sars cov 2 é o vírus
covid 19 é a doença",2020-03-20
rosianysnts,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
LaehyzaManoel,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
amesatelite,"Ainda existem pessoas que pensam que o #COVID19 é brincadeira, ficam pra cima e pra baixo. No Brasil há de 1 a 3 leitos de UTI para cada 10.000 habitantes; façam as contas! #SãoJosédosCampos #ValedoParaíba #SãoPaulo #Brasil  #Brazil #Coronavirus #Coronavírus https://t.co/YhiyazdCjk",2020-03-20
